time, galvanic skin response,
2766137, 154,
2766229, 152,
2766321, 154,
2766413, 152,
2766505, 152,
2766598, 153,
2766690, 152,
2766780, 151,
2766872, 151,
2766964, 150,
2767056, 149,
2767149, 149,
2767241, 151,
2767331, 151,
2767423, 150,
2767515, 150,
2767607, 152,
2767699, 151,
2767792, 150,
2767884, 152,
2767974, 151,
2768066, 151,
2768158, 151,
2768250, 152,
2768343, 152,
2768435, 152,
2768527, 151,
2768617, 152,
2768709, 153,
2768801, 149,
2768893, 151,
2768986, 152,
2769078, 151,
2769168, 152,
2769260, 155,
2769352, 154,
2769444, 152,
2769537, 151,
2769629, 150,
2769721, 152,
2769811, 153,
2769903, 150,
2769995, 150,
2770087, 152,
2770180, 150,
2770272, 149,
2770362, 149,
2770454, 150,
2770546, 167,
2770638, 150,
2770731, 151,
2770823, 150,
2770915, 149,
2771005, 149,
2771097, 151,
2771189, 150,
2771281, 150,
2771374, 149,
2771466, 151,
2771558, 149,
2771648, 146,
2771740, 148,
2771832, 149,
2771924, 148,
2772017, 151,
2772109, 149,
2772199, 146,
2772291, 148,
2772383, 146,
2772475, 149,
2772568, 148,
2772660, 150,
2772752, 151,
2772842, 151,
2772934, 149,
2773026, 149,
2773118, 147,
2773211, 149,
2773303, 147,
2773395, 148,
2773485, 150,
2773577, 148,
2773669, 145,
2773762, 146,
2773854, 145,
2773946, 146,
2774036, 144,
2774128, 147,
2774220, 147,
2774312, 152,
2774405, 145,
2774497, 148,
2774589, 148,
2774679, 146,
2774771, 146,
2774863, 148,
2774956, 147,
2775048, 149,
2775140, 151,
2775232, 155,
2775322, 155,
2775414, 156,
2775506, 156,
2775599, 157,
2775691, 158,
2775783, 160,
2775875, 158,
2775965, 159,
2776057, 158,
2776150, 158,
2776242, 156,
2776334, 158,
2776426, 157,
2776516, 156,
2776608, 155,
2776700, 156,
2776793, 155,
2776885, 155,
2776977, 153,
2777069, 155,
2777159, 154,
2777251, 154,
2777344, 153,
2777436, 154,
2777528, 152,
2777620, 154,
2777712, 155,
2777802, 152,
2777894, 153,
2777987, 156,
2778079, 154,
2778171, 153,
2778263, 154,
2778353, 153,
2778445, 153,
2778537, 153,
2778630, 156,
2778722, 155,
2778814, 154,
2778906, 154,
2778996, 155,
2779088, 155,
2779181, 152,
2779273, 152,
2779365, 151,
2779457, 150,
2779549, 147,
2779639, 150,
2779731, 150,
2779824, 152,
2779916, 154,
2780008, 155,
2780100, 154,
2780190, 153,
2780282, 154,
2780375, 153,
2780467, 154,
2780559, 152,
2780651, 151,
2780743, 151,
2780833, 149,
2780925, 151,
2781018, 151,
2781110, 153,
2781202, 154,
2781294, 152,
2781386, 151,
2781476, 151,
2781569, 150,
2781661, 151,
2781753, 151,
2781845, 151,
2781937, 151,
2782027, 152,
2782119, 152,
2782212, 150,
2782304, 150,
2782396, 150,
2782488, 149,
2782580, 150,
2782670, 150,
2782763, 151,
2782855, 150,
2782947, 150,
2783039, 150,
2783131, 150,
2783223, 151,
2783313, 151,
2783406, 150,
2783498, 151,
2783590, 148,
2783682, 150,
2783774, 164,
2783864, 148,
2783956, 149,
2784049, 151,
2784141, 152,
2784233, 152,
2784325, 150,
2784417, 150,
2784507, 147,
2784600, 148,
2784692, 150,
2784784, 153,
2784876, 151,
2784968, 152,
2785060, 150,
2785150, 152,
2785243, 149,
2785335, 149,
2785427, 150,
2785519, 151,
2785611, 151,
2785701, 150,
2785794, 149,
2785886, 148,
2785978, 149,
2786070, 148,
2786162, 147,
2786254, 149,
2786344, 148,
2786437, 147,
2786529, 148,
2786621, 147,
2786713, 148,
2786805, 146,
2786897, 146,
2786988, 149,
2787080, 148,
2787172, 146,
2787264, 145,
2787356, 145,
2787448, 145,
2787540, 146,
2787631, 146,
2787723, 149,
2787815, 147,
2787907, 147,
2787999, 148,
2788091, 146,
2788182, 145,
2788274, 145,
2788366, 147,
2788458, 147,
2788550, 148,
2788642, 146,
2788734, 147,
2788825, 148,
2788917, 147,
2789009, 149,
2789101, 148,
2789193, 149,
2789285, 147,
2789376, 148,
2789468, 148,
2789560, 148,
2789652, 148,
2789744, 151,
2789836, 152,
2789928, 150,
2790019, 147,
2790111, 148,
2790203, 147,
2790295, 146,
2790387, 146,
2790479, 149,
2790572, 149,
2790662, 149,
2790754, 149,
2790846, 149,
2790938, 148,
2791030, 149,
2791122, 148,
2791213, 149,
2791305, 149,
2791397, 149,
2791489, 147,
2791581, 149,
2791673, 150,
2791766, 151,
2791856, 151,
2791948, 151,
2792040, 149,
2792132, 148,
2792224, 147,
2792316, 146,
2792409, 146,
2792499, 147,
2792591, 150,
2792683, 151,
2792775, 150,
2792867, 151,
2792960, 150,
2793050, 151,
2793142, 150,
2793234, 160,
2793326, 151,
2793418, 148,
2793510, 148,
2793603, 148,
2793693, 147,
2793785, 147,
2793877, 144,
2793969, 148,
2794061, 148,
2794153, 149,
2794244, 149,
2794336, 146,
2794428, 146,
2794520, 147,
2794612, 147,
2794704, 146,
2794797, 147,
2794887, 149,
2794979, 147,
2795071, 147,
2795163, 148,
2795255, 148,
2795347, 147,
2795440, 148,
2795530, 149,
2795622, 148,
2795714, 147,
2795806, 147,
2795898, 147,
2795991, 147,
2796083, 146,
2796173, 147,
2796265, 147,
2796357, 148,
2796449, 145,
2796541, 147,
2796634, 144,
2796724, 144,
2796816, 145,
2796908, 144,
2797000, 146,
2797092, 166,
2797185, 145,
2797277, 145,
2797367, 143,
2797459, 144,
2797551, 144,
2797643, 148,
2797735, 146,
2797828, 148,
2797920, 145,
2798010, 145,
2798102, 144,
2798194, 144,
2798286, 145,
2798379, 144,
2798471, 148,
2798561, 146,
2798653, 147,
2798745, 145,
2798837, 145,
2798929, 145,
2799022, 144,
2799114, 146,
2799204, 145,
2799296, 146,
2799388, 144,
2799480, 147,
2799572, 145,
2799665, 145,
2799757, 144,
2799847, 146,
2799939, 148,
2800031, 149,
2800123, 146,
2800216, 149,
2800308, 147,
2800398, 148,
2800490, 148,
2800582, 148,
2800674, 148,
2800766, 148,
2800859, 147,
2800951, 147,
2801041, 149,
2801133, 147,
2801225, 149,
2801317, 148,
2801410, 149,
2801502, 148,
2801592, 147,
2801684, 148,
2801776, 147,
2801868, 147,
2801960, 147,
2802053, 147,
2802145, 147,
2802235, 148,
2802327, 146,
2802419, 146,
2802511, 145,
2802604, 145,
2802696, 160,
2802788, 145,
2802878, 144,
2802970, 145,
2803062, 144,
2803154, 147,
2803247, 144,
2803339, 145,
2803431, 145,
2803521, 146,
2803613, 144,
2803705, 146,
2803798, 144,
2803890, 144,
2803982, 142,
2804072, 143,
2804164, 144,
2804256, 144,
2804348, 145,
2804441, 144,
2804533, 145,
2804625, 147,
2804715, 144,
2804807, 145,
2804899, 144,
2804992, 147,
2805084, 147,
2805176, 147,
2805266, 146,
2805358, 147,
2805450, 145,
2805542, 146,
2805635, 147,
2805727, 149,
2805819, 148,
2805909, 146,
2806001, 147,
2806093, 147,
2806185, 148,
2806278, 148,
2806370, 148,
2806462, 159,
2806552, 147,
2806644, 148,
2806736, 147,
2806829, 146,
2806921, 145,
2807013, 146,
2807103, 147,
2807195, 150,
2807287, 147,
2807379, 151,
2807472, 152,
2807564, 153,
2807656, 151,
2807746, 154,
2807838, 152,
2807930, 154,
2808023, 152,
2808115, 151,
2808207, 152,
2808297, 151,
2808389, 153,
2808481, 154,
2808573, 154,
2808666, 153,
2808758, 153,
2808850, 154,
2808940, 152,
2809032, 153,
2809124, 152,
2809217, 153,
2809309, 152,
2809401, 153,
2809493, 152,
2809583, 149,
2809675, 150,
2809767, 152,
2809860, 152,
2809952, 153,
2810044, 151,
2810134, 150,
2810226, 149,
2810318, 149,
2810411, 149,
2810503, 149,
2810595, 150,
2810687, 151,
2810777, 148,
2810869, 147,
2810961, 148,
2811054, 146,
2811146, 146,
2811238, 149,
2811330, 148,
2811420, 147,
2811512, 147,
2811604, 149,
2811697, 147,
2811789, 149,
2811881, 146,
2811971, 150,
2812063, 148,
2812155, 147,
2812248, 151,
2812340, 149,
2812432, 148,
2812524, 151,
2812614, 152,
2812706, 152,
2812798, 151,
2812891, 151,
2812983, 150,
2813075, 149,
2813167, 150,
2813257, 150,
2813349, 153,
2813442, 152,
2813534, 148,
2813626, 151,
2813718, 151,
2813808, 150,
2813900, 149,
2813992, 151,
2814085, 151,
2814177, 149,
2814269, 149,
2814361, 151,
2814451, 150,
2814543, 150,
2814636, 149,
2814728, 151,
2814820, 149,
2814912, 148,
2815004, 151,
2815094, 152,
2815186, 150,
2815279, 152,
2815371, 151,
2815463, 149,
2815555, 151,
2815645, 148,
2815737, 149,
2815830, 150,
2815922, 164,
2816014, 150,
2816106, 148,
2816198, 149,
2816288, 148,
2816380, 149,
2816473, 149,
2816565, 149,
2816657, 149,
2816749, 150,
2816841, 148,
2816931, 150,
2817024, 149,
2817116, 151,
2817208, 150,
2817300, 149,
2817392, 148,
2817482, 148,
2817574, 146,
2817667, 147,
2817759, 148,
2817851, 148,
2817943, 147,
2818035, 148,
2818125, 148,
2818217, 149,
2818310, 148,
2818402, 146,
2818494, 143,
2818586, 143,
2818678, 146,
2818768, 147,
2818861, 149,
2818953, 148,
2819045, 148,
2819137, 147,
2819229, 149,
2819319, 148,
2819411, 148,
2819504, 148,
2819596, 147,
2819688, 149,
2819780, 149,
2819872, 149,
2819962, 149,
2820055, 152,
2820147, 149,
2820239, 151,
2820331, 150,
2820423, 153,
2820513, 152,
2820605, 153,
2820698, 153,
2820790, 154,
2820882, 157,
2820974, 157,
2821066, 159,
2821156, 158,
2821249, 159,
2821341, 158,
2821433, 159,
2821525, 156,
2821617, 157,
2821709, 157,
2821799, 158,
2821892, 157,
2821984, 156,
2822076, 157,
2822168, 157,
2822260, 157,
2822350, 156,
2822443, 156,
2822535, 155,
2822627, 157,
2822719, 157,
2822811, 157,
2822903, 156,
2822993, 156,
2823086, 154,
2823178, 155,
2823270, 155,
2823362, 154,
2823454, 153,
2823546, 152,
2823636, 153,
2823729, 153,
2823821, 152,
2823913, 152,
2824005, 154,
2824097, 156,
2824187, 154,
2824280, 156,
2824372, 155,
2824464, 156,
2824556, 156,
2824648, 157,
2824740, 157,
2824830, 158,
2824923, 160,
2825015, 160,
2825107, 158,
2825199, 159,
2825291, 159,
2825383, 172,
2825474, 160,
2825566, 160,
2825658, 160,
2825750, 161,
2825842, 160,
2825934, 161,
2826024, 161,
2826117, 161,
2826209, 161,
2826301, 162,
2826393, 160,
2826485, 160,
2826577, 158,
2826668, 159,
2826760, 158,
2826852, 159,
2826944, 159,
2827036, 160,
2827128, 159,
2827218, 160,
2827311, 158,
2827403, 158,
2827495, 159,
2827587, 159,
2827679, 158,
2827771, 158,
2827862, 160,
2827954, 158,
2828046, 159,
2828138, 159,
2828230, 157,
2828322, 159,
2828414, 158,
2828505, 159,
2828597, 159,
2828689, 158,
2828781, 158,
2828873, 159,
2828965, 160,
2829056, 158,
2829148, 160,
2829240, 160,
2829332, 159,
2829424, 159,
2829516, 159,
2829608, 160,
2829699, 158,
2829791, 159,
2829883, 158,
2829975, 159,
2830067, 158,
2830159, 160,
2830249, 159,
2830342, 159,
2830434, 160,
2830526, 159,
2830618, 159,
2830710, 159,
2830802, 160,
2830893, 160,
2830985, 159,
2831077, 159,
2831169, 158,
2831261, 159,
2831353, 158,
2831446, 159,
2831536, 158,
2831628, 158,
2831720, 157,
2831812, 159,
2831904, 160,
2831996, 160,
2832089, 161,
2832179, 160,
2832271, 160,
2832363, 160,
2832455, 160,
2832547, 161,
2832640, 162,
2832730, 162,
2832822, 162,
2832914, 159,
2833006, 159,
2833098, 161,
2833190, 159,
2833283, 161,
2833373, 160,
2833465, 160,
2833557, 158,
2833649, 159,
2833741, 158,
2833833, 158,
2833924, 159,
2834016, 157,
2834108, 156,
2834200, 157,
2834292, 156,
2834384, 154,
2834477, 151,
2834567, 151,
2834659, 151,
2834751, 154,
2834843, 168,
2834935, 155,
2835027, 155,
2835120, 155,
2835210, 154,
2835302, 151,
2835394, 151,
2835486, 150,
2835578, 152,
2835671, 152,
2835761, 154,
2835853, 154,
2835945, 155,
2836037, 156,
2836129, 155,
2836221, 155,
2836314, 155,
2836404, 155,
2836496, 155,
2836588, 154,
2836680, 152,
2836772, 153,
2836865, 150,
2836957, 150,
2837047, 151,
2837139, 151,
2837231, 151,
2837323, 152,
2837415, 153,
2837508, 154,
2837598, 153,
2837690, 155,
2837782, 155,
2837874, 156,
2837966, 156,
2838059, 157,
2838151, 156,
2838241, 156,
2838333, 158,
2838425, 157,
2838517, 156,
2838609, 173,
2838702, 157,
2838794, 158,
2838884, 158,
2838976, 157,
2839068, 158,
2839160, 157,
2839252, 157,
2839345, 158,
2839435, 157,
2839527, 158,
2839619, 159,
2839711, 158,
2839803, 157,
2839896, 158,
2839988, 157,
2840078, 158,
2840170, 156,
2840262, 158,
2840354, 157,
2840446, 156,
2840539, 159,
2840631, 157,
2840721, 156,
2840813, 157,
2840905, 157,
2840997, 157,
2841090, 157,
2841182, 156,
2841274, 158,
2841364, 158,
2841456, 157,
2841548, 158,
2841640, 159,
2841733, 158,
2841825, 160,
2841915, 159,
2842007, 158,
2842099, 158,
2842191, 158,
2842284, 159,
2842376, 160,
2842468, 158,
2842558, 159,
2842650, 159,
2842742, 158,
2842834, 160,
2842927, 159,
2843019, 158,
2843111, 158,
2843201, 160,
2843293, 158,
2843385, 160,
2843478, 158,
2843570, 159,
2843662, 159,
2843752, 159,
2843844, 159,
2843936, 160,
2844028, 157,
2844121, 158,
2844213, 159,
2844305, 158,
2844395, 159,
2844487, 159,
2844579, 158,
2844672, 159,
2844764, 158,
2844856, 159,
2844948, 157,
2845038, 158,
2845130, 160,
2845222, 159,
2845315, 157,
2845407, 159,
2845499, 159,
2845589, 158,
2845681, 159,
2845773, 159,
2845865, 159,
2845958, 159,
2846050, 159,
2846142, 160,
2846232, 159,
2846324, 160,
2846416, 159,
2846509, 159,
2846601, 160,
2846693, 161,
2846785, 160,
2846875, 161,
2846967, 160,
2847059, 160,
2847152, 161,
2847244, 161,
2847336, 161,
2847426, 161,
2847518, 160,
2847610, 160,
2847703, 161,
2847795, 161,
2847887, 160,
2847979, 161,
2848069, 168,
2848161, 161,
2848253, 161,
2848346, 161,
2848438, 161,
2848530, 161,
2848622, 160,
2848712, 161,
2848804, 163,
2848897, 163,
2848989, 161,
2849081, 161,
2849173, 161,
2849263, 162,
2849355, 161,
2849447, 161,
2849540, 160,
2849632, 161,
2849724, 161,
2849816, 160,
2849906, 161,
2849998, 161,
2850091, 161,
2850183, 160,
2850275, 161,
2850367, 159,
2850459, 160,
2850549, 161,
2850641, 160,
2850734, 160,
2850826, 160,
2850918, 161,
2851010, 160,
2851100, 161,
2851192, 161,
2851284, 161,
2851377, 160,
2851469, 160,
2851561, 161,
2851653, 161,
2851743, 160,
2851835, 161,
2851928, 160,
2852020, 160,
2852112, 160,
2852204, 161,
2852296, 160,
2852386, 161,
2852478, 159,
2852571, 159,
2852663, 160,
2852755, 159,
2852847, 158,
2852937, 159,
2853029, 159,
2853122, 159,
2853214, 158,
2853306, 159,
2853398, 158,
2853490, 158,
2853580, 158,
2853672, 159,
2853765, 159,
2853857, 159,
2853949, 160,
2854041, 160,
2854131, 159,
2854223, 161,
2854316, 160,
2854408, 161,
2854500, 160,
2854592, 161,
2854684, 160,
2854774, 160,
2854866, 161,
2854959, 161,
2855051, 162,
2855143, 161,
2855235, 161,
2855327, 161,
2855417, 160,
2855510, 161,
2855602, 161,
2855694, 161,
2855786, 160,
2855878, 160,
2855968, 161,
2856060, 161,
2856153, 160,
2856245, 161,
2856337, 161,
2856429, 161,
2856521, 161,
2856611, 161,
2856704, 160,
2856796, 161,
2856888, 160,
2856980, 162,
2857072, 161,
2857164, 162,
2857254, 161,
2857347, 161,
2857439, 161,
2857531, 172,
2857623, 160,
2857715, 161,
2857807, 160,
2857897, 161,
2857990, 161,
2858082, 161,
2858174, 161,
2858266, 161,
2858358, 160,
2858448, 161,
2858541, 159,
2858633, 161,
2858725, 160,
2858817, 160,
2858909, 160,
2859001, 160,
2859091, 159,
2859184, 160,
2859276, 159,
2859368, 160,
2859460, 159,
2859552, 160,
2859644, 159,
2859735, 159,
2859827, 161,
2859919, 160,
2860011, 159,
2860103, 161,
2860195, 160,
2860285, 160,
2860378, 160,
2860470, 161,
2860562, 160,
2860654, 161,
2860746, 161,
2860838, 161,
2860929, 161,
2861021, 164,
2861113, 162,
2861205, 163,
2861297, 165,
2861389, 162,
2861481, 162,
2861572, 162,
2861664, 162,
2861756, 163,
2861848, 161,
2861940, 162,
2862032, 162,
2862123, 163,
2862215, 162,
2862307, 162,
2862399, 162,
2862491, 162,
2862583, 162,
2862675, 163,
2862766, 163,
2862858, 162,
2862950, 163,
2863042, 162,
2863134, 162,
2863226, 161,
2863319, 161,
2863409, 162,
2863501, 161,
2863593, 161,
2863685, 161,
2863777, 162,
2863869, 160,
2863960, 161,
2864052, 160,
2864144, 160,
2864236, 161,
2864328, 161,
2864420, 160,
2864513, 160,
2864603, 160,
2864695, 160,
2864787, 161,
2864879, 161,
2864971, 163,
2865063, 162,
2865156, 162,
2865246, 161,
2865338, 161,
2865430, 162,
2865522, 161,
2865614, 162,
2865707, 162,
2865799, 162,
2865889, 162,
2865981, 163,
2866073, 162,
2866165, 162,
2866257, 161,
2866350, 160,
2866440, 162,
2866532, 162,
2866624, 162,
2866716, 163,
2866808, 160,
2866900, 161,
2866993, 177,
2867083, 161,
2867175, 160,
2867267, 160,
2867359, 162,
2867451, 161,
2867544, 160,
2867636, 160,
2867726, 159,
2867818, 159,
2867910, 161,
2868002, 160,
2868094, 160,
2868187, 159,
2868277, 160,
2868369, 160,
2868461, 161,
2868553, 160,
2868645, 160,
2868738, 160,
2868830, 160,
2868920, 161,
2869012, 160,
2869104, 161,
2869196, 160,
2869288, 161,
2869381, 161,
2869473, 161,
2869563, 160,
2869655, 161,
2869747, 160,
2869839, 163,
2869932, 162,
2870024, 163,
2870114, 163,
2870206, 164,
2870298, 165,
2870390, 165,
2870482, 165,
2870575, 167,
2870667, 165,
2870757, 176,
2870849, 165,
2870941, 166,
2871033, 166,
2871126, 166,
2871218, 165,
2871310, 165,
2871400, 163,
2871492, 164,
2871584, 164,
2871676, 163,
2871769, 163,
2871861, 162,
2871951, 163,
2872043, 164,
2872135, 162,
2872227, 163,
2872320, 162,
2872412, 161,
2872504, 160,
2872594, 161,
2872686, 161,
2872778, 161,
2872870, 161,
2872963, 161,
2873055, 162,
2873145, 163,
2873237, 162,
2873329, 162,
2873421, 163,
2873513, 162,
2873606, 163,
2873698, 162,
2873788, 162,
2873880, 162,
2873972, 161,
2874064, 161,
2874157, 161,
2874249, 162,
2874341, 164,
2874431, 162,
2874523, 161,
2874615, 163,
2874707, 164,
2874800, 163,
2874892, 163,
2874982, 165,
2875074, 165,
2875166, 164,
2875258, 162,
2875351, 164,
2875443, 163,
2875535, 162,
2875625, 161,
2875717, 162,
2875809, 162,
2875901, 162,
2875994, 162,
2876086, 162,
2876178, 162,
2876268, 163,
2876360, 162,
2876452, 163,
2876545, 161,
2876637, 161,
2876729, 162,
2876819, 161,
2876911, 163,
2877003, 161,
2877095, 161,
2877188, 161,
2877280, 162,
2877372, 161,
2877462, 161,
2877554, 162,
2877646, 163,
2877739, 160,
2877831, 160,
2877923, 159,
2878015, 160,
2878105, 161,
2878197, 160,
2878289, 161,
2878382, 160,
2878474, 158,
2878566, 159,
2878656, 161,
2878748, 160,
2878840, 159,
2878932, 161,
2879025, 160,
2879117, 160,
2879209, 161,
2879299, 161,
2879391, 157,
2879483, 158,
2879576, 159,
2879668, 158,
2879760, 159,
2879852, 160,
2879942, 158,
2880034, 157,
2880126, 159,
2880219, 169,
2880311, 157,
2880403, 160,
2880495, 161,
2880585, 163,
2880677, 162,
2880770, 160,
2880862, 160,
2880954, 160,
2881046, 160,
